,link,meal-category,ingredients,total-time,servings,cook-time,prep-time
233,https://www.allrecipes.com/recipe/222220/peppery-coleslaw-with-cucumbers-and-celery,['SALAD'],"['½ small head cabbage, shredded', '1 stalk celery with leaves, finely chopped', '½ cucumber, chopped', '2 tablespoons chopped fresh cilantro', '2 tablespoons chopped fresh flat-leaf parsley', '½ cup mayonnaise', '1 tablespoon white vinegar', '½ teaspoon salt', '½ teaspoon coarsely ground black pepper', '¼ teaspoon onion powder']",['1 hr 20 mins'],['6'],['1 hr'],['20 mins']
234,https://www.allrecipes.com/recipe/79301/cuban-ropa-vieja,['GLOBAL CUISINES'],"['1 tablespoon vegetable oil', '2 pounds beef flank steak', '1 cup beef broth', '1 (8 ounce) can tomato sauce', '1 (6 ounce) can tomato paste', '1 green bell pepper, seeded and sliced into strips', '1 small onion, sliced', '2 cloves garlic, chopped', '1 teaspoon ground cumin', '1 teaspoon chopped fresh cilantro', '1 tablespoon olive oil', '1 tablespoon white vinegar']",['4 hrs 15 mins'],['6'],['4 hrs'],['15 mins']
235,https://www.allrecipes.com/recipe/23538/mocha-coffee,['DRINKS RECIPES'],"['1 cup hot brewed coffee', '1 tablespoon unsweetened cocoa powder', '1 tablespoon white sugar', '2 tablespoons milk']",['10 mins'],['1'],['5 mins'],['5 mins']
236,https://www.allrecipes.com/recipe/54611/marias-pepper-steak,['BEEF'],"['2 tablespoons olive oil', '2 large bell peppers, sliced into thin strips', '1 medium onion, chopped', '2 cloves garlic, minced', '⅓ cup soy sauce', '⅓ cup honey', '⅓ cup red wine vinegar', '1 ½ pounds flank steak, cut into thin strips']",['45 mins'],['6'],['25 mins'],['20 mins']
237,https://www.allrecipes.com/recipe/17377/chocolate-cupcakes,['CAKES'],"['1 ¾ cups all-purpose flour', '½ cup unsweetened cocoa powder', '2 teaspoons baking powder', '¼ teaspoon baking soda', '⅛ teaspoon salt', '1 ½ cups white sugar', '6 tablespoons butter, softened', '2 large eggs', '¾ teaspoon vanilla extract', '1 cup milk']",['30 mins'],['16'],['15 mins'],['15 mins']
238,https://www.allrecipes.com/recipe/237874/simple-moscow-mule,['DRINKS RECIPES'],"['1 cup ice, or as needed', '½ medium lime, juiced', '2 fluid ounces vodka', '4 fluid ounces ginger beer, or to taste', '2 lime slices']",['1'],[None],['10 mins'],['10 mins']
239,https://www.allrecipes.com/recipe/235129/lemon-dainty,['DESSERTS'],"['2 large eggs, separated', '1 cup white sugar', '¼ cup all-purpose flour', '¼ teaspoon salt', '1 cup skim milk', '1 ½ teaspoons minced lemon zest', '¼ cup fresh lemon juice']",['1 hr 20 mins'],['6'],['50 mins'],['30 mins']
240,https://www.allrecipes.com/recipe/130995/steak-and-ale-pie-with-mushrooms,['MAIN DISHES'],"['1 ¼ pounds cubed beef stew meat', '1 (12 fluid ounce) can pale ale or lager beer', '1 onion, diced', '2 tablespoons Worcestershire sauce', '2 cloves garlic, minced', '1 ½ teaspoons chopped fresh parsley', '½ teaspoon dried thyme', 'salt and ground black pepper to taste', '2 cups peeled and cubed potatoes', '1 ½ cups quartered fresh mushrooms', '1 tablespoon all-purpose flour', '1 pastry for double-crust pie']",['1 hr 30 mins'],['8'],['1 hr 15 mins'],['15 mins']
241,https://www.allrecipes.com/recipe/10776/easy-lemon-cookies,['DESSERTS'],"['1 (15.25 ounce) package lemon cake mix', '2 large eggs', '⅓ cup vegetable oil', '1 teaspoon lemon extract', ""⅓ cup confectioners' sugar for decoration""]",['20 mins'],['36'],['10 mins'],['10 mins']
242,https://www.allrecipes.com/recipe/229021/blueberry-banana-bread,['QUICK BREAD RECIPES'],"['2 cups all-purpose flour', '1 teaspoon baking soda', '½ teaspoon salt', '1 cup white sugar', '½ cup butter, softened', '2 large eggs', '2 teaspoons vanilla extract', '2 ripe bananas, mashed', '1 cup fresh blueberries']",['10 mins'],['55 mins'],['30 mins'],['15 mins']
243,https://www.allrecipes.com/recipe/9166/old-fashioned-scalloped-corn,['SIDE DISH'],"['3 (15-ounce) cans cream-style corn', '1 cup crushed saltine crackers, divided', '1/2 cup butter, melted, divided', '2 large eggs', '1/2 teaspoon paprika or to taste', '1/4 teaspoon ground black pepper']",['45 mins'],['10'],['30 mins'],['15 mins']
244,https://www.allrecipes.com/recipe/203951/sarahs-rice-pilaf,['SIDE DISH'],"['2 tablespoons butter', '½ cup orzo pasta', '½ cup diced onion', '2 cloves garlic, minced', '½ cup uncooked white rice', '2 cups chicken broth']",['5 mins'],['50 mins'],['35 mins'],['10 mins']
245,https://www.allrecipes.com/recipe/235204/simple-carrot-soup,['SOUP RECIPES'],"['4 cups peeled and chopped carrots', '3 cups fat-free chicken broth', '½ onion, sliced', 'water to cover', '4 cloves garlic, smashed', '1 teaspoon dried thyme', '½ teaspoon dried tarragon', '2 tablespoons heavy whipping cream']",['1 hr'],['4'],['45 mins'],['15 mins']
246,https://www.allrecipes.com/recipe/247138/seaside-pasta-with-vegetables,['EVERYDAY COOKING'],"['8 ounces bow tie pasta', '1 tablespoon olive oil', '2 (6 ounce) fillets fresh salmon', '½ teaspoon kosher salt', '2 cups broccoli florets, cut into bite-sized pieces', '1 pint grape tomatoes', '½ cup chicken broth', '4 cloves garlic, finely chopped', '½ cup crumbled reduced-fat feta cheese', '1 lemon, zested and juiced', '2 tablespoons coarsely chopped fresh dill', '¼ teaspoon red pepper flakes']",['40 mins'],['4'],['20 mins'],['20 mins']
247,https://www.allrecipes.com/recipe/256385/french-martini,['DRINKS RECIPES'],"['ice cubes', '2 fluid ounces vodka', '2 fluid ounces fresh pineapple juice', '½ fluid ounce raspberry-flavored liqueur (such as Chambord®)', '1 slice fresh pineapple', '1 (3 inch) lemon peel']",['1'],['1 cocktail'],['10 mins'],['10 mins']
248,https://www.allrecipes.com/recipe/9372/jalapeno-cranberry-sauce,['SAUCES AND CONDIMENTS'],"['1 cup water', '1 cup white sugar', '1 (12 ounce) bag fresh cranberries, rinsed and drained', '3 medium jalapeño peppers, seeded and minced', '2 teaspoons lemon juice', '½ cup sherry']",['30 mins'],['8'],['20 mins'],['10 mins']
249,https://www.allrecipes.com/recipe/246952/authentic-swedish-pancakes,['BREAKFAST AND BRUNCH'],"['3 eggs', '1 ¼ cups milk', '¾ cup all-purpose flour', '1 tablespoon white sugar', '½ teaspoon salt', '1 tablespoon butter, or as needed']",['25 mins'],['13'],['15 mins'],['10 mins']
250,https://www.allrecipes.com/recipe/231288/debbies-amazing-apple-bread,['BREAD'],"['¾ cup white sugar', '2 large eggs', '½ cup vegetable oil', '2 teaspoons vanilla extract', '2 cups all-purpose flour', '1 ½ teaspoons ground cinnamon, or more to taste', '1 teaspoon kosher salt', '1 teaspoon baking powder', '½ teaspoon baking soda', '2 cups apples, peeled and chopped into 1/4-inch cubes']",['1 hr 15 mins'],['10'],['1 hr'],['15 mins']
251,https://www.allrecipes.com/recipe/229310/best-baked-french-fries,['FRIES RECIPES'],"['cooking spray', '6 Yukon Gold potatoes, cut into thick fries', '1 tablespoon white sugar', '¼ cup extra-virgin olive oil', '1 teaspoon garlic powder, or more to taste', '1 teaspoon salt, or more to taste', '1 teaspoon ground black pepper, or more to taste']",['20 mins'],['1 hr 10 mins'],['40 mins'],['10 mins']
252,https://www.allrecipes.com/recipe/9090/chess-pie,['PIES'],"['½ cup butter', '2 cups white sugar', '1 teaspoon vanilla extract', '4 large eggs', '¼ cup evaporated milk', '1 tablespoon cornmeal', '1 tablespoon distilled white vinegar', '1 (9-inch) unbaked pie shell']",['1 hr 5 mins'],['8'],['50 mins'],['15 mins']
253,https://www.allrecipes.com/recipe/280042/mini-very-berry-pancake-skewers,['BREAKFAST AND BRUNCH'],"['2 tablespoons rice wine vinegar', '1 cup milk', '1 ½ cups all-purpose flour', '½ cup unsalted butter, melted', '2 large eggs', '1 tablespoon white sugar', '1 teaspoon baking soda', '1 teaspoon baking powder', '1 teaspoon salt', '1 teaspoon vegetable oil, or as needed', 'bamboo skewers', '¼ cup fresh raspberries, or as needed', '¼ cup fresh blueberries, or as needed', '¼ cup fresh strawberries, or as needed', '1 tablespoon maple syrup', ""1 tablespoon confectioners' sugar, or as needed (Optional)""]",['5 mins'],['35 mins'],['15 mins'],['15 mins']
254,https://www.allrecipes.com/recipe/263217/baked-salmon-in-foil,['SEAFOOD MAIN DISHES'],"['½ cup olive oil', '5 cloves cloves garlic, minced or pressed through a garlic press', '2 ½ tablespoons fresh lemon juice, or more to taste', '1 tablespoon brown sugar', '1 teaspoon dried oregano', '1 teaspoon dried thyme', 'salt and freshly ground black pepper to taste', 'aluminum foil', '1 teaspoon olive oil', '1 (3 pound) salmon fillet', '¼ cup chopped fresh parsley', '1 lemon, sliced']",['40 mins'],['6'],['20 mins'],['20 mins']
255,https://www.allrecipes.com/recipe/254890/grandma-dots-stuffing-balls,['SIDE DISH'],"['¾ cup butter', '½ cup diced onion', '½ cup diced celery', '1 ½ teaspoons salt', '1 teaspoon poultry seasoning', '½ teaspoon ground black pepper', '½ cup chicken broth', '2 large eggs', '10 cups cubed whole wheat or white bread', '½ cup chopped fresh parsley']",['50 mins'],['24'],['25 mins'],['25 mins']
256,https://www.allrecipes.com/recipe/10434/ladyfingers,['DESSERTS'],"['4 eggs, separated', '⅔ cup white sugar, divided', '⅞ cup all-purpose flour', '½ teaspoon baking powder']",['35 mins'],['48'],['10 mins'],['25 mins']
257,https://www.allrecipes.com/recipe/241875/tandoori-masala-spice-mix,['GLOBAL CUISINES'],"['2 tablespoons ground coriander', '1 ½ tablespoons ground cumin', '1 teaspoon garlic powder', '1 teaspoon ground ginger', '1 teaspoon ground cloves', '1 teaspoon ground mace', '1 teaspoon ground fenugreek', '1 teaspoon ground cinnamon', '1 teaspoon ground black pepper', '1 teaspoon ground cardamom', '½ teaspoon ground nutmeg']",['8'],['1/2 cup'],['5 mins'],['5 mins']
258,https://www.allrecipes.com/recipe/16129/honey-mustard-dressing-ii,['SALAD'],"['¼ cup mayonnaise', '1 tablespoon prepared mustard', '1 tablespoon honey', '½ tablespoon lemon juice']",['3'],[None],['5 mins'],['5 mins']
259,https://www.allrecipes.com/recipe/260511/fluffy-gluten-free-pancakes,['HEALTHY RECIPES'],"['1 cup all-purpose gluten-free flour', '1 ½ teaspoons gluten-free baking powder', '½ teaspoon salt', '½ teaspoon ground cinnamon', '1 large egg', '2 tablespoons unsalted butter, melted', '1 teaspoon vanilla extract', '1 cup cold milk, plus more if needed', 'cooking spray or additional butter, for greasing']",['5 mins'],['25 mins'],['10 mins'],['10 mins']
260,https://www.allrecipes.com/recipe/12543/egg-custard-pie-iii,['DESSERTS'],"['1 (9 inch) unbaked pie crust', '1 cup white sugar', '1 cup milk', '¼ cup butter, melted', '2 tablespoons all-purpose flour', '1 teaspoon vanilla extract', '½ teaspoon ground nutmeg', '3 large eggs']",['1 hr'],['8'],['50 mins'],['10 mins']
261,https://www.allrecipes.com/recipe/172704/chinese-pepper-steak,['GLOBAL CUISINES'],"['1 pound beef top sirloin steak', '¼ cup soy sauce', '2 tablespoons white sugar', '2 tablespoons cornstarch', '½ teaspoon ground ginger', '3 tablespoons vegetable oil, divided', '1 red onion, cut into 1-inch squares', '1 green bell pepper, cut into 1-inch squares', '2 tomatoes, cut into wedges']",['30 mins'],['4'],['15 mins'],['15 mins']
262,https://www.allrecipes.com/recipe/87279/salmon-with-lemon-and-dill,['SEAFOOD MAIN DISHES'],"['1 pound salmon fillets', '¼ cup butter, melted', '5 tablespoons lemon juice', '1 tablespoon dried dill weed', '¼ teaspoon garlic powder', 'sea salt to taste', 'freshly ground black pepper to taste']",['35 mins'],['4'],['25 mins'],['10 mins']
263,https://www.allrecipes.com/recipe/22760/homemade-chicken-fettuccine,['PASTA SAUCES'],"['8 ounces fettuccini pasta', '2 tablespoons butter', '3 skinless, boneless chicken breast halves - cut into chunks', '8 ounces mushrooms, sliced', '1 teaspoon garlic salt', '⅛ teaspoon ground black pepper', '1 ½ cups heavy cream', '¼ cup grated Parmesan cheese']",['25 mins'],['4'],['15 mins'],['10 mins']
264,https://www.allrecipes.com/recipe/220716/haluski-cabbage-and-noodles,['PASTA AND NOODLES'],"['1 (16 ounce) package medium-wide egg noodles', '1 cup butter, divided', '2 large onions, chopped', '2 small heads cabbage, cored and cut into 1-inch pieces', 'salt and ground black pepper to taste']",['1 hr'],['12'],['45 mins'],['15 mins']
265,https://www.allrecipes.com/recipe/46299/oliebollen-dutch-doughnuts,['BREAD'],"['1 (0.6 ounce) cake compressed fresh yeast or 2 1/4 teaspoons active dry yeast', '1 cup lukewarm milk (see tip)', '2 ¼ cups all-purpose flour', '2 teaspoons salt', '1 large egg', '¾ cup dried currants', '¾ cup raisins', '1 medium Granny Smith apple - peeled, cored and finely chopped', '1 quart vegetable oil for deep-frying', ""1 cup confectioners' sugar for dusting""]",['1 hr 5 mins'],['1 hr 35 mins'],['10 mins'],['20 mins']
266,https://www.allrecipes.com/recipe/22851/beef-pot-pie-iii,['MAIN DISHES'],"['1 pound sirloin steak, cubed', 'salt and ground black pepper to taste', '1 (14 ounce) can beef broth', '3 large carrots, diced', '3 potatoes, cubed', '1 cup frozen green peas, thawed', '3 tablespoons cornstarch', '⅓ cup water', '2 (9 inch) refrigerator pie crusts']",['5 mins'],['2 hrs 55 mins'],['2 hrs 30 mins'],['20 mins']
267,https://www.allrecipes.com/recipe/281985/balsamic-roasted-pumpkin-with-goat-cheese,['SQUASH'],"['1 (3 pound) sugar pumpkin', '¼ cup balsamic vinegar', '2 tablespoons maple syrup, or to taste', '2 tablespoons olive oil', '1 teaspoon garlic powder', '1 teaspoon onion powder', '½ teaspoon kosher salt, or to taste', '¼ teaspoon freshly ground black pepper, or to taste', '2 ounces crumbled goat cheese, or to taste', '1 tablespoon chopped fresh oregano']",['1 hr 15 mins'],['4'],['45 mins'],['30 mins']
268,https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice,['SIDE DISH'],"['1 ½ cups basmati rice', '2 tablespoons vegetable oil', '1 (2 inch) piece cinnamon stick', '2 pods green cardamom', '2 whole cloves', '1 tablespoon cumin seed', '1 small onion, thinly sliced', '2 ½ cups water', '1 teaspoon salt, or to taste']",['50 mins'],['6'],['15 mins'],['35 mins']
269,https://www.allrecipes.com/recipe/142970/shrimp-gazpacho,['SOUP RECIPES'],"['64 fluid ounces tomato and clam juice cocktail', '3 pounds cooked shrimp, peeled and deveined', '4 avocados, peeled and chopped', '3 large tomatoes, diced', '2 cucumbers, cubed', '1 red onion, diced', '1 bunch cilantro, chopped', '2 tablespoons lemon juice', '½ teaspoon salt', '¼ teaspoon ground black pepper']",['12'],[None],['20 mins'],['20 mins']
270,https://www.allrecipes.com/recipe/241019/spinach-and-banana-power-smoothie,['DRINKS RECIPES'],"['1 cup plain soy milk', '¾ cup packed fresh spinach leaves', '1 large banana, sliced']",['1'],[None],['10 mins'],['10 mins']
271,https://www.allrecipes.com/recipe/235346/apple-pie-moonshine,['DRINKS RECIPES'],"['1 gallon apple juice', '1 gallon apple cider', '2 cups white sugar', '2 cups brown sugar', '4 cinnamon sticks, or more to taste', '1 pinch apple pie spice', '1 (750 milliliter) bottle 190 proof grain alcohol', '1 (750 milliliter) bottle vodka']",['1 hr 10 mins'],['100'],['1 hr'],['10 mins']
272,https://www.allrecipes.com/recipe/240130/scrumptious-salmon-cakes,['SEAFOOD MAIN DISHES'],"['2 (14.75 ounce) cans salmon, drained and flaked', '¾ cup Italian-seasoned panko bread crumbs', '½ cup minced fresh parsley', '2 large eggs, beaten', '2 green onions, chopped', '3 tablespoons Worcestershire sauce or to taste', '3 tablespoons grated Parmesan cheese', '2 tablespoons Dijon mustard or to taste', '2 tablespoons creamy salad dressing (such as Miracle Whip®)', '2 teaspoons seafood seasoning (such as Old Bay®)', '1 ½ teaspoons garlic powder or to taste', '1 ½ teaspoons ground black pepper or to taste', '1 tablespoon olive oil, or as needed, divided']",['25 mins'],['8'],['10 mins'],['15 mins']
273,https://www.allrecipes.com/recipe/261956/turkey-shepherds-pie-with-butternut-squash,['MEAT AND POULTRY'],"['1 butternut squash, halved lengthwise', '2 tablespoons extra-virgin olive oil', 'salt and ground black pepper to taste', '1 sweet potato, diced', '1 medium onion', '1 clove garlic, chopped', '1 pound ground turkey, or more to taste', '½ cup turkey gravy', '1 teaspoon Worcestershire sauce', '¼ teaspoon dried thyme, or to taste (Optional)', '¼ teaspoon dried oregano, or to taste (Optional)', '1 tablespoon butter', '2 teaspoons milk, or to taste', '½ cup frozen corn', '½ cup frozen peas', '¼ teaspoon chili powder, or to taste']",['1 hr 25 mins'],['8'],['1 hr 10 mins'],['15 mins']
274,https://www.allrecipes.com/recipe/223253/easy-blueberry-cobbler,['DESSERTS'],"['½ cup butter', '1 cup self-rising flour', '1 cup white sugar', '1 cup milk', '4 cups fresh blueberries']",['1 hr 10 mins'],['8'],['1 hr'],['10 mins']
275,https://www.allrecipes.com/recipe/20177/todds-famous-blueberry-pancakes,['BREAKFAST AND BRUNCH'],"['1 ¼ cups all-purpose flour', '1 tablespoon baking powder', '1 ¼ teaspoons white sugar', '½ teaspoon salt', '1 cup milk', '1 large egg', '½ tablespoon butter, melted', '½ cup fresh or frozen blueberries, thawed']",['25 mins'],['6'],['15 mins'],['10 mins']
276,https://www.allrecipes.com/recipe/261295/sheet-pan-apple-crisp,['DESSERTS'],"['12 apples, cored and cut into 8 wedges', '¾ cup brown sugar', '2 teaspoons ground cinnamon, divided', '1 cup all-purpose flour, divided', '½ cup cold butter', '1 ½ cups old-fashioned rolled oats', '1 cup chopped walnuts', '⅓ cup maple syrup', '1 teaspoon pumpkin pie spice', '1 teaspoon vanilla extract', '½ teaspoon salt']",['1 hr 5 mins'],['12'],['45 mins'],['20 mins']
